configuration,analysis_period,origin,timestamp,horizon,target,actual,prediction,error,fit_end,history_end,source_file
S24-T10,primary_54,2022-01-12,2022-01-12 19:00:00,20,Q_Power,577.2,712.5686708582836,135.3686708582835,2022-01-11 23:00:00,2022-01-11 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-12,2022-01-12 20:00:00,21,Q_Power,540.9,704.5597386523914,163.6597386523914,2022-01-11 23:00:00,2022-01-11 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-12,2022-01-12 21:00:00,22,Q_Power,524.1,693.0839496918533,168.98394969185324,2022-01-11 23:00:00,2022-01-11 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-12,2022-01-12 22:00:00,23,Q_Power,537.3,674.4488351987425,137.14883519874252,2022-01-11 23:00:00,2022-01-11 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-12,2022-01-12 23:00:00,24,Q_Power,508.2,645.2759005481262,137.0759005481262,2022-01-11 23:00:00,2022-01-11 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 00:00:00,1,P_Power,2213.4,2204.97011559218,-8.429884407820282,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 01:00:00,2,P_Power,2131.8,2076.8357851619007,-54.96421483809945,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 02:00:00,3,P_Power,2118.9,2022.6508848396263,-96.24911516037378,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 03:00:00,4,P_Power,2109.6,1996.636284439904,-112.96371556009647,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 04:00:00,5,P_Power,2103.0,2015.6995845117583,-87.3004154882417,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 05:00:00,6,P_Power,2151.3,2099.707363569912,-51.59263643008853,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 06:00:00,7,P_Power,2259.6,2201.949847000714,-57.65015299928609,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 07:00:00,8,P_Power,2416.2,2352.4360360889127,-63.7639639110871,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 08:00:00,9,P_Power,2886.6,2635.143776601606,-251.45622339839383,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 09:00:00,10,P_Power,3083.4,2781.02987648568,-302.3701235143203,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 10:00:00,11,P_Power,3024.3,2739.9534085582213,-284.34659144177886,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 11:00:00,12,P_Power,3068.7,2772.135472512465,-296.56452748753463,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 12:00:00,13,P_Power,2990.1,2688.458842580893,-301.641157419107,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 13:00:00,14,P_Power,2956.2,2703.2915079462805,-252.90849205371933,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 14:00:00,15,P_Power,2978.4,2728.777366408537,-249.6226335914625,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 15:00:00,16,P_Power,3077.4,2718.760679021369,-358.6393209786316,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 16:00:00,17,P_Power,2784.6,2568.748963282844,-215.8510367171561,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 17:00:00,18,P_Power,2791.5,2618.34290616156,-173.15709383843978,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 18:00:00,19,P_Power,2769.6,2646.286286203743,-123.3137137962567,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 19:00:00,20,P_Power,2680.8,2543.54762989839,-137.25237010161027,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 20:00:00,21,P_Power,2618.1,2462.899727309524,-155.2002726904766,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 21:00:00,22,P_Power,2541.3,2464.269213529169,-77.03078647083112,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 22:00:00,23,P_Power,2436.3,2380.39855615964,-55.90144384036012,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 23:00:00,24,P_Power,2309.4,2251.871411600608,-57.52858839939245,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 00:00:00,1,Q_Power,475.5,535.4971107674993,59.997110767499294,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 01:00:00,2,Q_Power,474.3,523.6700354079582,49.37003540795814,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 02:00:00,3,Q_Power,463.2,533.5545312583243,70.35453125832436,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 03:00:00,4,Q_Power,464.7,536.3252632195756,71.62526321957563,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 04:00:00,5,Q_Power,446.7,537.2952808913491,90.59528089134908,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 05:00:00,6,Q_Power,426.9,502.53121371640674,75.63121371640676,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 06:00:00,7,Q_Power,446.7,446.1894132182,-0.5105867818000434,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 07:00:00,8,Q_Power,534.9,443.3800588240047,-91.51994117599531,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 08:00:00,9,Q_Power,906.0,805.7704671868884,-100.22953281311165,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 09:00:00,10,Q_Power,1085.7,1104.255088638048,18.55508863804789,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 10:00:00,11,Q_Power,1015.2,1111.340391992633,96.14039199263289,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 11:00:00,12,Q_Power,979.8,1068.373024722538,88.5730247225381,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 12:00:00,13,Q_Power,967.8,1025.6325573135975,57.83255731359759,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 13:00:00,14,Q_Power,1046.4,1002.0516956192744,-44.34830438072572,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 14:00:00,15,Q_Power,1026.9,1022.449548605908,-4.450451394091942,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 15:00:00,16,Q_Power,1046.1,1006.4573548102488,-39.64264518975119,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 16:00:00,17,Q_Power,720.5999999999999,783.83422780898,63.23422780898011,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 17:00:00,18,Q_Power,662.1,729.0578622548153,66.95786225481527,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 18:00:00,19,Q_Power,636.9,762.4182050807377,125.51820508073774,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 19:00:00,20,Q_Power,566.1,662.250456988921,96.15045698892096,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 20:00:00,21,Q_Power,532.2,640.5536807062972,108.35368070629715,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 21:00:00,22,Q_Power,538.2,635.4170619597172,97.21706195971716,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 22:00:00,23,Q_Power,519.9,638.424863720605,118.52486372060504,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-13,2022-01-13 23:00:00,24,Q_Power,530.1,605.0096793179332,74.90967931793318,2022-01-12 23:00:00,2022-01-12 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 00:00:00,1,P_Power,2176.5,2202.816483235801,26.316483235801115,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 01:00:00,2,P_Power,2061.3,2113.760662873493,52.460662873492765,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 02:00:00,3,P_Power,2006.7,2021.299212157548,14.59921215754798,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 03:00:00,4,P_Power,2077.5,1934.078999555977,-143.42100044402287,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 04:00:00,5,P_Power,2094.0,1937.824899353173,-156.17510064682688,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 05:00:00,6,P_Power,2118.0,1991.834324820096,-126.16567517990391,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 06:00:00,7,P_Power,2193.6,2084.2847089639968,-109.31529103600316,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 07:00:00,8,P_Power,2201.7,2197.0577136925203,-4.6422863074794805,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 08:00:00,9,P_Power,2356.2,2497.6926818756333,141.49268187563348,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 09:00:00,10,P_Power,2632.5,2698.8657713539465,66.36577135394646,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 10:00:00,11,P_Power,2810.4,2747.5846923214904,-62.815307678509726,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 11:00:00,12,P_Power,2849.4,2692.920462089676,-156.47953791032478,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 12:00:00,13,P_Power,2723.7,2690.1786571521893,-33.5213428478105,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 13:00:00,14,P_Power,2674.8,2666.82932949948,-7.9706705005201,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 14:00:00,15,P_Power,2674.8,2667.582559012228,-7.217440987772079,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 15:00:00,16,P_Power,2625.3,2657.4923497968007,32.1923497968005,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 16:00:00,17,P_Power,2366.7,2533.904491584338,167.20449158433803,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 17:00:00,18,P_Power,2424.397252032799,2654.9351892947743,230.53793726197543,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 18:00:00,19,P_Power,2421.628016495201,2645.127467588431,223.49945109323016,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 19:00:00,20,P_Power,2361.715442112153,2603.4800162323654,241.76457412021227,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 20:00:00,21,P_Power,2312.965171852091,2533.0030624761,220.03789062400932,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 21:00:00,22,P_Power,2259.06543986859,2470.3887411218584,211.32330125326823,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 22:00:00,23,P_Power,2163.527125175605,2400.624536909376,237.0974117337705,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 23:00:00,24,P_Power,2017.124193711308,2235.0529073058588,217.9287135945508,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 00:00:00,1,Q_Power,489.6,509.98365017154026,20.38365017154024,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 01:00:00,2,Q_Power,471.0,493.02192841850285,22.021928418502853,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 02:00:00,3,Q_Power,467.1,471.9939100229765,4.893910022976456,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 03:00:00,4,Q_Power,495.3,484.0931427605975,-11.206857239402552,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 04:00:00,5,Q_Power,499.5,460.31877900245007,-39.18122099754993,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 05:00:00,6,Q_Power,482.1,479.8318745036256,-2.2681254963744664,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 06:00:00,7,Q_Power,471.3,471.507437045874,0.2074370458739736,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 07:00:00,8,Q_Power,456.3,479.9970301925847,23.697030192584634,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 08:00:00,9,Q_Power,583.8,838.3835979014242,254.58359790142424,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 09:00:00,10,Q_Power,921.3,1116.797585084439,195.49758508443932,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 10:00:00,11,Q_Power,1098.3,1090.9281426662246,-7.371857333775324,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 11:00:00,12,Q_Power,1187.1,1083.7557339990224,-103.34426600097754,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 12:00:00,13,Q_Power,1097.4,1063.2086119737403,-34.1913880262598,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 13:00:00,14,Q_Power,1096.2,1133.2189357178695,37.018935717869454,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 14:00:00,15,Q_Power,1124.7,1075.6631120096963,-49.03688799030374,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 15:00:00,16,Q_Power,1027.8,1026.5965706815314,-1.2034293184685794,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 16:00:00,17,Q_Power,957.0,884.321560777861,-72.67843922213899,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 17:00:00,18,Q_Power,524.7,811.695368413733,286.995368413733,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 18:00:00,19,Q_Power,450.9,785.7374125430597,334.8374125430597,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 19:00:00,20,Q_Power,355.8,706.8919418224999,351.0919418224999,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 20:00:00,21,Q_Power,325.8,672.1805101969633,346.38051019696326,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 21:00:00,22,Q_Power,321.0,699.5784063500314,378.5784063500314,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 22:00:00,23,Q_Power,313.8180479390959,699.469563647741,385.6515157086451,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-14,2022-01-14 23:00:00,24,Q_Power,321.6,679.0997746516263,357.49977465162624,2022-01-13 23:00:00,2022-01-13 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 00:00:00,1,P_Power,1879.525866428754,1952.789963600669,73.26409717191541,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 01:00:00,2,P_Power,1788.648878242023,1896.7713014475903,108.12242320556744,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 02:00:00,3,P_Power,1739.340831033208,1862.777728085616,123.43689705240809,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 03:00:00,4,P_Power,1736.753256583293,1872.0073614097407,135.2541048264477,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 04:00:00,5,P_Power,1740.539516746972,1878.821385569117,138.28186882214504,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 05:00:00,6,P_Power,1465.5,1887.35352447806,421.8535244780601,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 06:00:00,7,P_Power,1538.242873245629,1958.2366483156893,419.99377507006056,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 07:00:00,8,P_Power,1632.297836238003,2019.5934348253804,387.2955985873775,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 08:00:00,9,P_Power,1932.549780026162,2219.928006201107,287.3782261749452,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 09:00:00,10,P_Power,2173.555788782783,2424.6238605005565,251.06807171777336,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 10:00:00,11,P_Power,2209.359802481807,2429.411277905136,220.0514754233286,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 11:00:00,12,P_Power,1802.1,2391.2900787361286,589.1900787361287,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
S24-T10,primary_54,2022-01-15,2022-01-15 12:00:00,13,P_Power,2399.1,2288.473718440632,-110.62628155936773,2022-01-14 23:00:00,2022-01-14 23:00:00,_work/forecasting/predictions.csv
